,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
158,0.16516728401184083,0.013779120242218397,0.013561439514160157,0.0010175750919120255,121,2,1,sqrt,gini,"{'n_estimators': 121, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}",0.8571428571428571,0.8095238095238095,0.9047619047619048,0.8333333333333334,0.8780487804878049,0.856562137049942,0.0332788589591043,37
159,0.008383941650390626,0.0008028403223887325,0.0,0.0,15,1,2,log2,entropy,"{'n_estimators': 15, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'entropy'}",,,,,,,,143
160,0.16665778160095215,0.0043368828289975184,0.013666725158691407,0.0006020234379530228,109,2,2,sqrt,entropy,"{'n_estimators': 109, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'entropy'}",0.8809523809523809,0.8333333333333334,0.9285714285714286,0.8095238095238095,0.9024390243902439,0.8709639953542393,0.04381786124528859,2
161,0.18613309860229493,0.0044785783957121935,0.01554250717163086,0.0027292740633040225,121,2,1,log2,entropy,"{'n_estimators': 121, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}",0.8571428571428571,0.8571428571428571,0.9047619047619048,0.8095238095238095,0.8780487804878049,0.8613240418118467,0.03125633854761019,22
162,0.17412185668945312,0.013364076444667264,0.014150428771972656,0.0007426055965603003,126,2,1,sqrt,gini,"{'n_estimators': 126, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}",0.8809523809523809,0.8095238095238095,0.9285714285714286,0.7857142857142857,0.8536585365853658,0.8516840882694542,0.050797044115805906,64
163,0.010571861267089843,0.001353640253641521,0.0,0.0,24,1,2,sqrt,gini,"{'n_estimators': 24, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'gini'}",,,,,,,,136
164,0.1205554485321045,0.0038967816233180883,0.010971450805664062,0.0006303008373350985,85,2,2,sqrt,gini,"{'n_estimators': 85, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'gini'}",0.8571428571428571,0.8095238095238095,0.9047619047619048,0.8095238095238095,0.8780487804878049,0.851800232288037,0.03767508597904855,57
165,0.05665302276611328,0.0032327959701889345,0.0,0.0,152,1,2,sqrt,entropy,"{'n_estimators': 152, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'criterion': 'entropy'}",,,,,,,,144
166,0.2705296516418457,0.005884176093907255,0.022540760040283204,0.0014928209505767917,182,2,1,log2,gini,"{'n_estimators': 182, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'gini'}",0.8333333333333334,0.8095238095238095,0.9047619047619048,0.8095238095238095,0.8780487804878049,0.8470383275261323,0.038199907197531635,76
167,0.26688575744628906,0.038365654326849165,0.02184286117553711,0.0030433348990424832,182,2,2,log2,gini,"{'n_estimators': 182, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'criterion': 'gini'}",0.8809523809523809,0.8095238095238095,0.9047619047619048,0.8095238095238095,0.8780487804878049,0.856562137049942,0.039509457005240924,37
